knr,knavn,aar,pm2,ya_menn,ya_kvinner,ya_total,inc_k1,inc_k5,uni_k_mf,uni_k_m,uni_k_f,uni_l_mf,uni_l_m,uni_l_f,trade_pc
0612,Hole,2017,27587,58.31634139236819,58.01138065289009,58.16597755463674,16.799999999999997,28.2,26.3,22,30.7,11.4,11.9,10.9,35962
0616,Nes (Buskerud),2008,11062,57.82352941176471,55.03126776577601,56.403584851113045,25.2,15.7,15.8,13.6,17.8,3.2,3.9,2.5,71329
0616,Nes (Buskerud),2010,11014,58.298877731836974,55.76143601621308,57.01754385964912,25.4,14.7,16.2,14.1,18.2,3.3,3.7,2.9,76600
0616,Nes (Buskerud),2011,11591,57.92575132586918,56.464530892448515,57.18432510885341,25.4,14.399999999999999,16.4,13.6,19.1,3.6,4.1,3.1,77510
0616,Nes (Buskerud),2012,12372,58.039906103286384,56.57894736842105,57.30011587485515,25,13.3,17.1,14,20.2,3.6,4,3.2,74757
0616,Nes (Buskerud),2013,11350,57.90711346266902,56.17070357554786,57.03056768558952,25.9,14.100000000000001,17,14.1,19.9,3.9,4.4,3.3,75734
0616,Nes (Buskerud),2014,11116,58.5081585081585,56.043956043956044,57.27140783744558,25.7,14.4,17.5,14.3,20.7,4.2,4.6,3.8,79351
0616,Nes (Buskerud),2017,13251,57.78301886792453,54.36484045755569,56.091748585046176,22.2,17.299999999999997,18,14.8,21.3,4.7,4.6,4.8,75277
0617,Gol,2008,12660,57.920792079207914,56.698240866035185,57.31020500112638,19.9,14.399999999999999,15.9,12.9,18.8,2.7,3.9,1.6,125095
0617,Gol,2009,12634,58.06163465832961,56.302151954325865,57.17449069973428,20.700000000000003,14.3,15.8,12.3,19.2,2.8,3.7,1.8,119245
0617,Gol,2010,13872,58.20224719101124,56.78793256433008,57.49051127483813,20.7,14.7,16.2,12.6,19.7,2.9,3.8,2,131167
0617,Gol,2011,13568,58.43240863055923,56.84485006518904,57.6334208223972,20.799999999999997,14.5,16.7,13,20.3,3.2,3.9,2.5,134991
0617,Gol,2012,14104,58.25667980727114,56.6579634464752,57.45470421305392,22,14.3,17.3,13.1,21.3,3.6,4.1,3,135526
0617,Gol,2013,14048,58.25786977145321,56.30323679727428,57.27448039425755,22.1,14.5,17.2,13,21.3,3.6,4.2,3,134396
0617,Gol,2014,13617,57.61676123963335,55.8974358974359,56.748002591232996,23.2,14.2,17.5,13.4,21.5,4.2,4.6,3.8,151176
0617,Gol,2015,14608,57.14912280701754,55.28596187175043,56.21185701830863,23.5,13.6,17.6,12.8,22.4,4.6,4.8,4.3,142570
0617,Gol,2016,14436,57.40578439964943,55.008710801393725,56.20358235037134,22.8,14.6,17.5,13,22.1,4.9,5.4,4.5,146582
0617,Gol,2017,15098,57.40982181660148,54.43530938987451,55.91934084995663,21.6,14.8,18.3,13.8,23,4.7,4.9,4.6,147034
0618,Hemsedal,2008,16497,60.27944111776448,59.10973084886129,59.70528455284553,20.200000000000003,19.5,17.5,11.7,23.6,3.2,4.4,2.1,103098
0618,Hemsedal,2010,15456,61.50978564771668,59.171597633136095,60.373742213703885,23.2,17.6,19.7,13.5,26.1,3.9,4.7,3,104119
0618,Hemsedal,2011,13308,62.31751824817518,59.00383141762452,60.70093457943925,23.2,16.6,20.8,13.8,27.8,4,4.2,3.9,98207
0618,Hemsedal,2012,13862,60.91954022988506,58.70556061987238,59.8294434470377,23.4,17.299999999999997,21.1,14.7,27.4,4.3,3.9,4.7,96008
0618,Hemsedal,2014,15620,61.23833757421544,59.49820788530465,60.3921568627451,24.700000000000003,16.3,21.9,15.7,28.5,5.5,5,6,116206
0618,Hemsedal,2015,17471,62.10268948655256,59.26589077887198,60.75085324232082,27.2,16.700000000000003,21.9,14.9,29.5,6.1,5.3,7,105975
0618,Hemsedal,2016,17878,61.97957580518461,59.35596170583116,60.73492981007432,24.7,17.7,23,15.6,31,6.9,5.8,8.1,112113
0619,Ål,2008,11225,57.1741992101799,53.01204819277109,55.0362782757149,21.4,16.9,17,14.3,19.5,3.3,4,2.6,57789
0619,Ål,2009,11671,58.50970017636684,53.79426644182125,56.099137931034484,22.4,16.5,17.7,14.2,21,3.5,4.3,2.6,61898
0619,Ål,2010,11002,58.5801393728223,53.9983164983165,56.25,22.8,17.1,18.3,14.2,22.4,3.6,4.4,2.9,60462
0619,Ål,2011,12286,59.077188443294524,53.216374269005854,56.1001485253554,22.8,17,18.3,14,22.5,3.8,4.7,3,59428
0619,Ål,2012,14504,58.57811834823329,53.219063545150505,55.87428812486818,22.6,16.6,18.4,14,22.6,4.1,5,3.2,61233
0619,Ål,2013,12573,57.959356477561386,53.27219674864527,55.59756353707205,21.6,15.6,18.9,14.6,23.2,4.2,4.9,3.5,64365
0619,Ål,2014,13557,57.435023434171285,52.95857988165681,55.18777848504137,21.2,16.7,19.7,15.1,24.2,4.5,5.4,3.7,67500
0619,Ål,2015,12845,57.917200170721294,52.718078381795195,55.3011026293469,22.3,17.3,20,15.4,24.6,4.6,5.2,3.9,70770
0619,Ål,2016,14507,57.48502994011976,52.12810788032027,54.7866694969221,21.7,17.8,20.5,15.4,25.5,5,5.5,4.6,75016
0619,Ål,2017,15469,56.9598633646456,52.25073622212874,54.58783640601822,21.2,18.5,20.7,15.2,26.2,5,5.4,4.6,72691
0620,Hol,2008,13346,59.237403540626424,58.92617449664429,59.0806669671023,21.1,17.1,15.9,12.6,19.3,2.9,3.5,2.3,88702
0620,Hol,2009,14000,59.83754512635379,58.80758807588076,59.322799097065456,21.5,16.6,16.9,13.4,20.4,2.9,3.6,2.3,88615
0620,Hol,2010,14491,59.5850248082995,58.59410430839003,59.09090909090909,22.6,16,17.5,13.9,21.1,2.9,3.4,2.4,92420
0620,Hol,2011,12785,58.99731423455685,58.40468679585399,58.70199865259376,23.4,16.8,18,14.4,21.5,3.5,4.2,2.8,88742
0620,Hol,2012,12470,60.24899955535794,58.514492753623195,59.38972402961633,23.4,15.9,18.7,15.4,22,3.7,4,3.4,87237
0620,Hol,2013,12434,60,58.59232175502742,59.30755395683454,22.200000000000003,17,18.9,15.6,22.1,3.5,3.7,3.3,96116
0620,Hol,2014,12447,59.84077841662982,59.01414879050662,59.43396226415094,22.6,16.9,19.6,15.7,23.4,4.2,4.7,3.7,105290
0620,Hol,2015,14282,58.83400089007566,58.18345323741008,58.51040035786178,23,16.8,19.8,15.9,23.6,4.4,4.9,4,107756
0620,Hol,2016,13612,59.01639344262295,58.57142857142858,58.79475205692684,22.9,16.799999999999997,20.2,15.8,24.6,5,5.3,4.6,118328
0620,Hol,2017,17436,58.4426946631671,58.33703868385949,58.39029768467475,22.1,17.9,20.3,15.3,25.3,5.3,5.7,4.9,121716
0621,Sigdal,2008,9462,59.49512335054504,53.45311622683886,56.441543700340524,19.8,17.6,10.5,6.9,14,1.9,2.4,1.4,36470
0621,Sigdal,2009,7740,59.7819850831899,53.71300949190396,56.7062818336163,20.799999999999997,15.2,10.8,6.9,14.5,2.2,2.5,1.9,36478
0621,Sigdal,2010,9165,59.81577432354634,54.24873382104671,57.000569151963575,21.7,16.6,11.4,6.7,15.9,2.2,2.6,1.8,41250
0621,Sigdal,2011,7878,58.620689655172406,54.26008968609865,56.41316685584563,21.299999999999997,16.7,11.9,7.3,16.3,2.4,2.8,2.1,41894
0621,Sigdal,2012,10863,58.7864911276474,54.36241610738255,56.54879773691655,20.4,16,12.4,7.7,16.9,2.6,2.8,2.4,46284
0621,Sigdal,2013,10105,58.766419189034835,53.83324006715166,56.27473148671566,20.700000000000003,16.6,12.7,7.6,17.5,2.7,2.9,2.5,51217
0621,Sigdal,2014,11395,58.53379152348225,54.11230856494611,56.31233969791963,20.5,15,13.1,8,17.9,3,3.2,2.8,49675
0621,Sigdal,2015,10847,57.49999999999999,54.26136363636363,55.88068181818182,22,15.8,13.3,7.8,18.7,3.1,3.3,3,45226
0621,Sigdal,2016,11298,57.54504504504504,54.14746543778802,55.865603644646924,21.8,16.9,13.6,8.1,19.1,3.4,3.5,3.2,48400
0621,Sigdal,2017,11249,56.57820440429136,53.7261698440208,55.16847515705311,20.6,16,13.7,8.2,19.3,3.3,3.2,3.5,49689
0622,Krødsherad,2008,9343,64.03940886699507,55.86334256694367,59.818875119161106,19.9,15.5,14.2,12.9,15.6,2.4,3.4,1.5,47004
0622,Krødsherad,2011,9703,65.72504708097928,56.80580762250453,61.182994454713494,23.5,16.5,16.4,14.4,18.4,3.3,4.4,2.1,52097
0622,Krødsherad,2012,9071,65.9238625812442,57.16862037871957,61.48215919487649,23.9,15.6,17.3,14.4,20,3.5,4.4,2.5,57061
0622,Krødsherad,2013,11537,64.05109489051095,58.20763087843833,61.08861898335582,26.299999999999997,15.600000000000001,17.6,14.4,20.6,3.7,4.6,2.8,60780
0622,Krødsherad,2016,12401,60.49382716049383,56.44171779141104,58.46153846153847,22.1,18.200000000000003,17.9,14,21.8,4.7,5.3,4.1,63584
0622,Krødsherad,2017,12932,60.246262093227784,55.714285714285715,57.997341603898974,23,17.5,17.8,13.2,22.5,5.2,6.1,4.3,66884
0623,Modum,2008,11402,62.20034926178759,59.0368980612883,60.606538007089405,20.8,15.7,14.7,11.4,17.9,2.9,3.6,2.1,59647
0623,Modum,2009,11673,62.219451371571076,59.16976456009914,60.68986948415165,21.8,15,14.9,11.5,18.2,3,3.7,2.3,58885
0623,Modum,2010,12022,61.68195243276854,58.89163322012967,60.2819301370924,21.200000000000003,14.9,15.3,11.9,18.7,3,3.7,2.3,59835
0623,Modum,2011,12662,61.64680390032503,59.052322889334775,60.347758887171565,21,14.6,15.7,11.9,19.5,3.1,3.7,2.5,62034
0623,Modum,2012,14447,60.691440755406646,58.51908396946565,59.60658737419945,21.6,14.4,16,12.2,19.8,3.2,3.7,2.7,62611
0623,Modum,2013,13730,60.041966426858515,58.004501125281315,59.02376846367249,22.3,13.8,16.3,12.3,20.2,3.4,3.7,3,62866
0623,Modum,2014,15774,59.98822317091124,57.92575132586918,58.957366909653196,22.7,13.399999999999999,16.5,12.2,20.8,3.6,4.1,3.2,63985
0623,Modum,2015,16897,60.00291205591147,57.34193926947337,58.677383997077094,22.9,13.799999999999999,17.1,12.4,21.7,3.7,4,3.4,63346
0623,Modum,2016,17913,59.556068031132895,57.11785297549592,58.34420762650427,22.5,13.8,17.3,12.7,21.9,3.9,4.1,3.7,64585
0623,Modum,2017,19407,59.09156452775775,56.56108597285068,57.83403452778181,22.1,13.8,17.5,12.8,22.3,3.9,4.1,3.8,66525
0624,Øvre Eiker,2008,13978,60.41095890410959,57.96099728462109,59.180510786015375,18.8,18.7,15.6,12.7,18.4,3.1,4.4,1.9,47677
0624,Øvre Eiker,2009,13407,60.5276013678554,58.037245773094824,59.284403669724774,19.4,17.9,16,12.9,19.2,3.2,4.4,2.1,49694
0624,Øvre Eiker,2010,14153,60.399473747159426,58.243488794669894,59.32835820895522,19.4,17.8,16.6,13,20.2,3.4,4.4,2.4,49710
0624,Øvre Eiker,2011,16140,60.57815596223336,58.32540437678402,59.463118855595454,19.299999999999997,17.9,17,13.4,20.7,3.6,4.5,2.6,52809
0624,Øvre Eiker,2012,16971,60.16296966953373,58.672102504368084,59.428276218357155,19.3,17.6,17.5,13.6,21.4,3.8,4.6,3,54575
0624,Øvre Eiker,2013,18738,59.95989304812834,58.47766636280765,59.22712933753943,19.6,17.8,18.1,14,22.2,3.8,4.6,3.1,52930
0624,Øvre Eiker,2014,19072,59.857299670691546,58.394823475990464,59.138344773703885,19.200000000000003,17.8,18.6,14.6,22.8,4.4,4.9,3.9,55421
0624,Øvre Eiker,2015,20571,59.773740889807456,58.51232195342527,59.15516381174123,18.5,18.3,18.9,14.6,23.4,4.8,5.2,4.3,50382
0624,Øvre Eiker,2016,21946,59.27245250431778,58.27088692539984,58.780554792639386,18.6,18,19.5,15.3,23.9,5.1,5.5,4.6,51582
0624,Øvre Eiker,2017,23357,59.32847640164714,58.09041909580904,58.7221204611572,17.9,18.3,20.1,15.4,25,5.1,5.7,4.6,50498
0625,Nedre Eiker,2008,14815,61.4070351758794,59.26258186059029,60.32500452652544,16.5,19.5,16.1,14.3,17.9,2.6,3.3,1.9,80828
0625,Nedre Eiker,2009,15092,61.225042912638905,59.184941844979136,60.19613111230521,17.1,19.1,16.5,14.5,18.4,2.7,3.4,2,82621
0625,Nedre Eiker,2010,16811,60.96866096866097,58.917503273679614,59.93300127826509,17.8,19.2,16.5,14.4,18.7,2.8,3.3,2.2,85669
0625,Nedre Eiker,2011,18275,60.764163372859024,58.53277835587929,59.641314308155515,17.6,19.4,17.2,14.8,19.5,3.1,3.6,2.5,85488
0625,Nedre Eiker,2012,19713,60.48296679603278,58.48975743550184,59.48327744819878,17.5,19.6,17.7,15.1,20.3,3.2,3.8,2.7,86252
0625,Nedre Eiker,2013,20743,60.15717424370458,58.199220735219384,59.179357021996616,18,18.8,18.2,15.4,20.8,3.5,4,2.9,85531
0625,Nedre Eiker,2014,21766,59.97813472374064,58.12080536912752,59.04833900298182,18.2,18.5,18.6,15.8,21.4,4,4.5,3.5,84944
0625,Nedre Eiker,2015,22110,59.73756332530521,58.01205316601998,58.87223648257017,17.9,18.7,19.2,16,22.4,4.3,4.7,3.9,88373
0625,Nedre Eiker,2016,24509,60.09508976145585,58.30608240680183,59.199377839629975,18.5,19.1,19.4,16.2,22.5,4.4,4.8,4,97457
0625,Nedre Eiker,2017,26249,60.06136950904393,58.40765364034377,59.23618415729428,18.3,19.299999999999997,19.8,16.3,23.3,4.8,5.3,4.2,106246
0626,Lier,2008,18401,60.206058471292714,58.54196050775741,59.37444933920705,15.7,27.6,21.8,18.5,25.1,6.7,9,4.4,81944
0626,Lier,2009,17179,59.76321058587969,58.42262427542596,59.0958772351681,15.7,27,22.1,18.5,25.6,6.8,8.9,4.8,83595
0626,Lier,2010,19139,59.49302046758586,58.42105263157895,58.959040701422616,16.1,27.200000000000003,22.8,19,26.5,7,9,5.1,87905
0626,Lier,2011,20390,59.42285041224971,58.28630066700872,58.859202714164546,16.1,27.299999999999997,23.3,19.4,27.1,7.3,9.1,5.5,88182
0626,Lier,2012,21581,59.258956322591196,58.2210693665802,58.7459155395624,16.299999999999997,27.5,23.7,19.8,27.6,7.8,9.4,6.1,85401
0626,Lier,2013,23041,59.255437371011276,58.199753390875465,58.73682510196664,16.6,26.5,24.3,20.1,28.6,8,9.7,6.3,86846
0626,Lier,2014,24597,58.99882675009776,58.0952380952381,58.55412115193644,16.299999999999997,26.7,24.5,20.1,29.1,8.7,10.2,7.2,93974
0626,Lier,2015,26528,59.051757585163344,57.817628692658715,58.44432185357397,16.6,27,24.7,20.1,29.4,9.3,10.6,8,88105
0626,Lier,2016,27421,59.16622127204704,57.84391324996042,58.516963973417276,16.4,27.3,25.2,20.7,29.7,9.6,10.7,8.4,95801
0626,Lier,2017,31014,59.12983636641689,57.73179592481441,58.44211344211344,16.3,27.4,25.3,20.9,29.7,9.8,10.8,8.7,90622
0627,Røyken,2008,18434,60.2271486294638,59.23517743001984,59.73342109593549,13,29.8,21.5,18.7,24.3,6.1,7.4,4.8,38510
0627,Røyken,2009,18705,59.66645421712343,59.07873594001071,59.37383327110779,13.2,29.5,21.7,18.7,24.7,6.4,7.7,5.1,41554
0627,Røyken,2010,19233,59.470532618972584,58.879999999999995,59.17751667195935,13.1,29.1,22.4,19,25.6,6.6,7.8,5.4,41818
0627,Røyken,2011,21469,59.45945945945946,58.422152560083596,58.944144518272424,13.5,29,23,19.5,26.6,6.7,7.8,5.7,41018
0627,Røyken,2012,21710,59.26752561631328,58.519051042415526,58.89558027967745,12.9,27.7,23.3,19.3,27.2,7.3,8.3,6.2,41659
0627,Røyken,2013,22991,59.416288700453556,58.46417069243156,58.945114055184774,13.3,27.2,23.6,19.5,27.7,7.5,8.5,6.6,40467
0627,Røyken,2014,23760,59.16586768935762,58.57128839171818,58.87202366519567,13.5,26.9,23.9,19.8,28.1,8.1,8.9,7.4,40805
0627,Røyken,2015,25320,59.04295403165034,58.462867012089816,58.75558513166651,14.1,26.8,24.3,20.1,28.6,8.5,8.9,8.1,41649
0627,Røyken,2016,27179,59.13691571586308,58.13253012048193,58.64042434394193,13.8,27.2,24.7,20.5,28.9,8.8,9.1,8.4,42657
0627,Røyken,2017,29522,58.91410048622367,58.032332563510394,58.47886553280745,14.2,27.5,24.8,20.6,29.1,9.2,9.4,9,43439
0628,Hurum,2008,16431,60.710321864594896,58.3444001770695,59.525656655214455,17.6,22.1,18.4,16.1,20.7,4,5.6,2.4,38305
0628,Hurum,2009,15986,59.91975033437361,58.21887461231724,59.06666666666667,18.200000000000003,21.6,18.5,15.8,21.1,4.4,6.1,2.8,37407
0628,Hurum,2010,16391,59.76095617529881,58.25049701789264,59.00497512437811,17.6,21,18.7,15.9,21.5,4.6,6.1,3.2,37675
0628,Hurum,2011,17811,58.979947689625114,58.00306546967374,58.49262697979246,17.299999999999997,21.4,19,15.9,22,4.9,6.3,3.6,41204
0628,Hurum,2012,17996,58.559930389384384,57.27986050566696,57.92052259118128,17.4,20.9,19.1,16.1,22,5,6.2,3.9,42730
0628,Hurum,2013,19572,58.04867634500427,56.415786068578825,57.23634803132711,17.700000000000003,20,19.3,16,22.5,5.1,6.1,4,46745
0628,Hurum,2014,20385,57.45407945322511,55.959552495697075,56.70953912111468,17.9,20.200000000000003,19.6,16.3,23,5.4,6.3,4.6,51556
0628,Hurum,2015,19970,56.919501373336146,55.850604490500864,56.39081687132942,17.5,19.6,19.9,16.1,23.9,5.8,6.5,5.2,48819
0628,Hurum,2016,21904,56.94122603749737,56.17231033004715,56.5600764899607,17.4,20.2,20.4,16.8,24,6.1,6.7,5.5,50345
0628,Hurum,2017,25768,57.769844603107934,56.06382978723404,56.92242654829845,17.799999999999997,19.8,20.6,16.8,24.4,6.4,6.8,6.1,45550
0631,Flesberg,2008,10553,59.57278481012658,55.60859188544153,57.596191987306625,17.7,22,14.5,12.7,16.3,2.1,3,1.3,31850
0631,Flesberg,2010,11334,58.174904942965775,56.057007125890735,57.13731574864236,17.4,19.6,15.3,13,17.6,2.2,3.1,1.4,29188
0631,Flesberg,2011,14404,57.283018867924525,55.406471981057614,56.36574074074075,15.9,21.2,15.9,13.5,18.3,2.5,3.1,1.9,31269
0631,Flesberg,2012,15593,57.00589970501475,56.47425897035882,56.747536012130404,16.3,21.4,16.7,14,19.4,2.7,3.2,2.2,37875
0631,Flesberg,2013,13957,56.64952240999265,56.25,56.454648099360185,16.799999999999997,20.9,16.9,13.8,20,2.6,2.9,2.3,43086
0631,Flesberg,2014,14336,56.55322230267922,55.76036866359447,56.16846813268729,18.6,20.6,17.5,14.1,21.1,3.2,3.3,3.1,44490
0631,Flesberg,2015,17082,55.37010159651668,56.380510440835266,55.85922875327592,19.700000000000003,21.6,17.3,13.4,21.5,3.6,4,3.1,46831
0631,Flesberg,2016,15609,55.9971098265896,55.13307984790875,55.57613931085588,20.1,19.9,17.1,13.4,21,3.3,3.8,2.6,48791
0631,Flesberg,2017,17285,56.76449534717251,54.58044649730562,55.712166172106826,19.8,18.200000000000003,17.3,13.3,21.4,3.4,3.8,3,51566
0701,Horten,2008,15409,59.855847100745066,57.66274509803922,58.74173240895689,20.6,16.9,20.8,18.9,22.6,5,7.1,2.8,56060
0701,Horten,2009,16641,59.957020057306586,57.65863484930658,58.79235208668682,21.3,16.9,21.5,19.2,23.6,5.2,7.4,3.1,56772
0701,Horten,2010,17020,59.55766192733017,57.55108311568598,58.54038476516863,21.4,16.6,21.8,19.3,24.1,5.2,7.3,3.3,58469
0701,Horten,2011,17826,59.548638132295714,57.38662217503413,58.45367952066369,22.1,16.6,22.1,19.6,24.5,5.4,7.3,3.6,58546
0701,Horten,2012,18926,59.293666026871406,57.001957536515576,58.13661763028851,22.4,16.4,22.6,19.9,25.3,5.7,7.6,3.9,60930
0701,Horten,2013,19510,59.29538066076964,56.926989826451226,58.104906937394254,22.1,16.1,22.8,20.1,25.4,5.8,7.5,4.2,60682
0701,Horten,2014,19979,59.11685190747973,56.79196129512467,57.94923554259653,21.6,16.6,23,20.2,25.7,6.3,8,4.8,62508
0701,Horten,2015,21246,58.816930900388876,57.046781464784566,57.926625283425636,21.799999999999997,16.299999999999997,23.4,20.6,26.2,6.7,8.3,5.3,64109
0701,Horten,2016,22670,58.9720868409393,56.790847755940156,57.87769519464273,21.3,16.700000000000003,24.1,21.1,27.1,6.9,8.3,5.4,70786
0701,Horten,2017,24574,58.715393133997786,56.65958848941934,57.68325858392765,21.6,16.3,24.4,21.3,27.4,7.2,8.7,5.8,71563
0704,Tønsberg,2008,19096,61.56337953374754,57.80083836008588,59.64628968822442,22.1,18.1,23.7,20.3,26.8,6.2,8.3,4.3,101971
0704,Tønsberg,2009,19528,61.432377370318136,58.01426331495625,59.69573932260883,22.2,18.2,24.1,20.4,27.5,6.5,8.5,4.7,99868
0704,Tønsberg,2010,20226,61.013877381938684,58.50411368735976,59.735311301343764,21.6,18.6,24.7,21.1,28,6.9,8.7,5.2,99249
0704,Tønsberg,2011,21324,60.69411643905946,58.481262327416175,59.565370491473416,21.700000000000003,18.5,25,21.3,28.5,7.2,8.9,5.6,100421
0704,Tønsberg,2012,22111,60.63782003293906,58.52713178294574,59.566831378911914,21.6,18.4,25.6,21.7,29.2,7.4,9,5.8,102380
0704,Tønsberg,2013,23075,60.577915376676984,58.444231689803736,59.4970780086811,22,18.2,26.1,22.2,29.8,7.7,9.2,6.2,98493
0704,Tønsberg,2014,23534,60.50502096129473,58.418900931736076,59.44885679903731,22,18.4,26.4,22.3,30.3,8.2,9.5,7,105088
0704,Tønsberg,2015,25604,60.29114046081172,58.59544724662322,59.43463740458015,22.1,18.9,26.8,22.5,30.9,8.6,9.9,7.5,112393
0704,Tønsberg,2016,26150,60.1129510864363,58.474417734543074,59.28422745765919,21.6,19,27.3,22.8,31.6,9,10.1,7.9,117999
0704,Tønsberg,2017,28576,60.22711910233879,58.54999780036074,59.378478251190955,21.200000000000003,19.4,27.6,23.1,31.9,9,10,8,115242
0710,Sandefjord,2017,23360,58.58589125723712,57.30821169056652,57.945145842403136,22.1,16.6,21.7,18.4,25.1,6.1,6.8,5.4,139805
0711,Svelvik,2008,13246,59.36044706612853,59.40777297964219,59.384186910103665,16.9,18.1,15.4,13.3,17.4,2.3,3.1,1.4,28122
0711,Svelvik,2009,13441,59.33044017358958,59.232910609341175,59.2816225421892,18,18.799999999999997,15.7,13.2,18.1,2.3,3.2,1.5,28853
0711,Svelvik,2010,14454,59.155803848541275,58.78545006165228,58.96999690689761,18.7,18.4,16.2,13.4,19,2.5,3.2,1.7,28828
0711,Svelvik,2011,15544,59.680883706658484,58.70170015455951,59.193101324299356,17.799999999999997,18.6,16.6,13.2,19.9,2.7,3.5,1.9,28721
0711,Svelvik,2012,16977,59.27944293066909,58.14521049420378,58.71448108190245,18.4,18.1,16.6,13,20.1,3,3.8,2.3,30115
0711,Svelvik,2013,17049,59.792872372829734,58.32065713416489,59.05631659056316,19,17.1,17,12.9,21,3.1,3.9,2.4,32858
0711,Svelvik,2014,16696,59.91497115092621,58.50319440219045,59.20972644376899,19.4,17.3,17.3,13.5,21.2,3.5,4.2,2.8,32472
0711,Svelvik,2015,19855,59.75390156062424,58.02997858672377,58.90016664141796,19.4,17.2,17.9,13.8,22,3.7,4.4,3,33187
0711,Svelvik,2016,21767,59.366515837104075,57.798723016114316,58.585705632949725,18.6,17.3,18.4,14.5,22.3,3.8,4.2,3.3,34500
0711,Svelvik,2017,23353,59.58020989505247,58.1374321880651,58.860664361941986,19.200000000000003,17.6,18.7,14.6,22.9,3.8,4.3,3.3,34175
0713,Sande (Vestfold),2008,16234,58.928124217380415,57.56365451822266,58.244780597574696,16.8,21.1,16.8,13.4,20,3.2,4.1,2.4,34439
0713,Sande (Vestfold),2009,14816,58.90276757286309,57.58896151053013,58.24202580959338,16.799999999999997,20.8,16.8,13.6,20,3.3,4,2.7,35601
0713,Sande (Vestfold),2010,15994,58.435619735258726,57.377049180327866,57.906780681681326,16.9,21,17.4,13.9,20.9,3.4,4.1,2.8,37114
0713,Sande (Vestfold),2011,16503,58.181393174380545,57.539402493530936,57.861413999296516,16.6,20.8,18.1,14.5,21.7,3.6,4.4,2.8,37731
0713,Sande (Vestfold),2012,18201,58.47886029411765,57.370609981515706,57.92626728110599,16.1,20.9,18.7,14.6,22.7,3.7,4.3,3.1,43611
0713,Sande (Vestfold),2013,18614,58.4761045987376,57.76312798363264,58.1211092246746,17.2,20.4,19.1,15.3,22.9,3.9,4.5,3.4,44721
0713,Sande (Vestfold),2014,20621,58.30568458305685,57.25359911406424,57.77999114652501,17.5,20.299999999999997,19.4,15.5,23.2,4.6,4.9,4.3,45590
0713,Sande (Vestfold),2015,23541,58.402444347446526,57.32428289905847,57.86424745873866,17.2,20.9,19.6,15.7,23.4,4.9,5.2,4.6,46663
0713,Sande (Vestfold),2016,23423,58.25531914893617,57.189471394387645,57.72829945143595,16.4,21.2,20.3,16,24.6,4.9,5.2,4.7,47400
0713,Sande (Vestfold),2017,25107,57.83308931185944,56.90349946977731,57.3715248525695,16.5,20.6,20.8,15.9,25.6,5.2,5.7,4.8,50655
0716,Re,2008,12148,60.29997656433091,58.59674329501916,59.457538789529785,16.1,18.7,17.1,13.6,20.6,2.6,3,2.3,46751
0716,Re,2009,13164,59.9025974025974,59.31198102016607,59.61064852820452,16.7,17.9,17.5,13.4,21.5,2.7,3,2.3,54591
